@RELATION GLCM_SOFTHIST

@ATTRIBUTE glcm_contrast NUMERIC
@ATTRIBUTE glcm_dissimilarity NUMERIC
@ATTRIBUTE glcm_homogeneity NUMERIC
@ATTRIBUTE glcm_energy NUMERIC
@ATTRIBUTE glcm_correlation NUMERIC
@ATTRIBUTE glcm_ASM NUMERIC
@ATTRIBUTE softhist_bin_0 NUMERIC
@ATTRIBUTE softhist_bin_1 NUMERIC
@ATTRIBUTE softhist_bin_2 NUMERIC
@ATTRIBUTE softhist_bin_3 NUMERIC
@ATTRIBUTE softhist_bin_4 NUMERIC
@ATTRIBUTE softhist_bin_5 NUMERIC
@ATTRIBUTE softhist_bin_6 NUMERIC
@ATTRIBUTE softhist_bin_7 NUMERIC
@ATTRIBUTE softhist_bin_8 NUMERIC
@ATTRIBUTE softhist_bin_9 NUMERIC
@ATTRIBUTE softhist_bin_10 NUMERIC
@ATTRIBUTE softhist_bin_11 NUMERIC
@ATTRIBUTE softhist_bin_12 NUMERIC
@ATTRIBUTE softhist_bin_13 NUMERIC
@ATTRIBUTE softhist_bin_14 NUMERIC
@ATTRIBUTE softhist_bin_15 NUMERIC
@ATTRIBUTE softhist_bin_16 NUMERIC
@ATTRIBUTE softhist_bin_17 NUMERIC
@ATTRIBUTE softhist_bin_18 NUMERIC
@ATTRIBUTE softhist_bin_19 NUMERIC
@ATTRIBUTE softhist_bin_20 NUMERIC
@ATTRIBUTE softhist_bin_21 NUMERIC
@ATTRIBUTE softhist_bin_22 NUMERIC
@ATTRIBUTE softhist_bin_23 NUMERIC
@ATTRIBUTE softhist_bin_24 NUMERIC
@ATTRIBUTE softhist_bin_25 NUMERIC
@ATTRIBUTE softhist_bin_26 NUMERIC
@ATTRIBUTE softhist_bin_27 NUMERIC
@ATTRIBUTE softhist_bin_28 NUMERIC
@ATTRIBUTE softhist_bin_29 NUMERIC
@ATTRIBUTE softhist_bin_30 NUMERIC
@ATTRIBUTE softhist_bin_31 NUMERIC
@ATTRIBUTE softhist_mean NUMERIC
@ATTRIBUTE softhist_std NUMERIC
@ATTRIBUTE softhist_energy NUMERIC
@ATTRIBUTE softhist_entropy NUMERIC
@ATTRIBUTE class {BASLANGIC,NORMAL,TUMORLU}

@DATA
0.118924,0.557931,0.390571,0.116293,0.942020,0.032767,0.000000,0.067013,0.320991,1.000000,0.431457,0.308140,0.227662,0.176867,0.135863,0.136781,0.120563,0.127601,0.099449,0.088739,0.085985,0.097001,0.091493,0.090575,0.115819,0.192472,0.149021,0.187271,0.181647,0.145615,0.152768,0.118962,0.115793,0.072014,0.117240,0.116118,0.116106,0.061649,0.212630,0.041280,0.056215,0.758864,BASLANGIC
0.246925,0.124689,0.983238,0.944628,0.806468,0.902107,1.000000,0.000000,0.000192,0.000064,0.000000,0.000128,0.000000,0.000064,0.000000,0.000064,0.000000,0.000000,0.000000,0.000064,0.000000,0.000961,0.000128,0.000000,0.000195,0.000000,0.000128,0.000064,0.000231,0.000000,0.000076,0.000099,0.000000,0.000137,0.000000,0.000000,0.000000,0.058333,0.002677,0.027742,0.000165,0.017368,BASLANGIC
0.172538,0.081278,0.989901,0.976031,0.685070,0.957013,1.000000,0.000000,0.000000,0.000000,0.000125,0.000000,0.000125,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000125,0.000000,0.000249,0.000000,0.000000,0.000000,0.000062,0.000000,0.000000,0.000069,0.000000,0.000096,0.000114,0.000000,0.000000,0.000886,0.000333,0.023407,0.001082,0.027755,0.000026,0.009016,BASLANGIC
0.159734,0.727604,0.219340,0.025565,0.887265,0.005314,0.070245,0.577743,0.879242,0.599842,0.462510,0.422257,0.386740,0.464088,0.336227,0.327545,0.253354,0.262036,0.523283,0.704025,0.985004,1.000000,0.931334,0.777427,0.555933,0.472770,0.416732,0.383583,0.444816,0.326675,0.199358,0.204153,0.094239,0.082742,0.140203,0.168472,0.080141,0.000000,0.639918,0.565880,0.504439,0.839431,BASLANGIC
0.140596,0.068884,0.990872,0.980426,0.674858,0.964824,1.000000,0.000000,0.000000,0.000062,0.000124,0.000124,0.000062,0.000000,0.000000,0.000062,0.000558,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000124,0.000000,0.000000,0.000000,0.000000,0.000096,0.000000,0.000133,0.000000,0.000000,0.000000,0.018517,0.000875,0.027801,0.000017,0.007778,BASLANGIC
0.144562,0.614071,0.327521,0.074818,0.751008,0.018681,0.339187,0.527847,0.849473,0.811841,1.000000,0.831912,0.747617,0.531360,0.416959,0.386854,0.348219,0.289513,0.217762,0.212745,0.185148,0.173106,0.115906,0.084797,0.055857,0.037632,0.017060,0.010537,0.012059,0.009440,0.010115,0.004663,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.387275,0.618827,0.293113,0.575573,BASLANGIC
0.258746,0.122450,0.984960,0.942595,0.807403,0.898607,1.000000,0.000000,0.000064,0.000000,0.000128,0.000000,0.000064,0.000064,0.000000,0.000193,0.000321,0.000000,0.000193,0.000000,0.000000,0.000257,0.000000,0.000064,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000118,0.000000,0.000447,0.000305,0.000000,0.062086,0.002797,0.027806,0.000186,0.017386,BASLANGIC
0.181444,0.769247,0.195179,0.021916,0.865466,0.004495,0.919722,0.713578,0.806739,1.000000,0.715560,0.579782,0.437066,0.462835,0.560951,0.740337,0.653122,0.709614,0.721506,0.939544,0.986125,0.937562,0.723489,0.923687,0.560674,0.461843,0.442022,0.465808,0.329893,0.235813,0.161013,0.098244,0.096490,0.050889,0.041424,0.023506,0.015889,0.000000,0.817259,0.759820,0.784966,0.672775,BASLANGIC
0.377182,0.184436,0.976291,0.876339,0.867577,0.788243,1.000000,0.000069,0.000069,0.000069,0.000069,0.000756,0.000000,0.000000,0.000206,0.000069,0.000069,0.000000,0.000000,0.000413,0.001100,0.000000,0.000000,0.000000,0.000139,0.000000,0.000069,0.000000,0.000000,0.000152,0.000000,0.000000,0.000000,0.000000,0.000000,0.000326,0.000000,0.151362,0.006785,0.030951,0.001107,0.029904,BASLANGIC
0.198014,0.816062,0.158344,0.013389,0.852340,0.002646,0.000000,0.294860,1.000000,0.788999,0.691614,0.629396,0.530207,0.641118,0.814247,0.703336,0.606853,0.594229,0.669973,0.673580,0.733093,0.714157,0.559062,0.748422,0.661601,0.703336,0.412083,0.353472,0.343488,0.306357,0.212791,0.244412,0.245147,0.119609,0.128771,0.128316,0.077102,0.004431,0.734087,0.566244,0.615064,0.800245,BASLANGIC
0.105608,0.051373,0.993574,0.988615,0.577953,0.979465,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000062,0.000062,0.000062,0.000123,0.000246,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000132,0.000000,0.000000,0.000988,0.010291,0.000492,0.027924,0.000005,0.004976,BASLANGIC
0.160757,0.732211,0.218225,0.019923,0.884225,0.004037,0.084349,0.741331,0.847235,0.857545,0.754452,0.638238,0.418932,0.300843,0.490159,0.586692,0.495783,0.537957,0.611059,0.863168,1.000000,0.852858,0.827554,0.944705,0.699974,0.543580,0.507966,0.471415,0.519183,0.357829,0.217833,0.288871,0.235859,0.060154,0.016322,0.004446,0.000000,0.000000,0.769919,0.654692,0.687489,0.746372,BASLANGIC
0.153322,0.070516,0.991686,0.978721,0.687066,0.961790,1.000000,0.000000,0.000000,0.000124,0.000000,0.000124,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000062,0.000000,0.000000,0.000000,0.000124,0.000000,0.000000,0.000000,0.000000,0.000062,0.000149,0.000000,0.000074,0.000000,0.000000,0.000000,0.000000,0.000000,0.000332,0.021065,0.000960,0.027787,0.000021,0.008077,BASLANGIC
0.148347,0.667880,0.287986,0.063793,0.839583,0.015261,0.000000,0.574663,1.000000,0.508356,0.427493,0.385984,0.539084,0.523450,0.601078,0.733154,0.589218,0.494879,0.443666,0.378437,0.333154,0.301348,0.237736,0.173046,0.144029,0.103504,0.070620,0.056065,0.058950,0.032813,0.065845,0.042584,0.032679,0.020760,0.054453,0.020457,0.020167,0.002649,0.420076,0.440749,0.266286,0.735089,BASLANGIC
0.170657,0.076407,0.991537,0.975624,0.702113,0.956292,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000062,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000125,0.000000,0.000000,0.000000,0.000069,0.000000,0.000000,0.000458,0.000000,0.000000,0.000296,0.000000,0.024719,0.001109,0.027759,0.000030,0.008815,BASLANGIC
0.139050,0.659522,0.279928,0.096415,0.921303,0.025554,1.000000,0.274793,0.217286,0.357438,0.310950,0.258953,0.174931,0.179752,0.143939,0.141185,0.128099,0.147383,0.137741,0.176997,0.201102,0.230028,0.247590,0.309229,0.203868,0.164601,0.119490,0.119146,0.163036,0.103275,0.084121,0.081070,0.051237,0.039783,0.003598,0.000000,0.000000,0.000000,0.248960,0.038561,0.072106,0.798547,BASLANGIC
0.170843,0.078477,0.990903,0.974267,0.713088,0.953887,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000062,0.000249,0.000000,0.000125,0.000000,0.000062,0.000000,0.000000,0.000125,0.000000,0.000000,0.000000,0.000000,0.000000,0.000062,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000333,0.025975,0.001174,0.027745,0.000033,0.009307,BASLANGIC
0.105059,0.590166,0.308077,0.045863,0.851587,0.010378,0.000000,0.038314,0.273946,0.217114,0.333333,0.282886,0.420179,0.545338,0.565773,0.530013,0.440613,0.551086,0.660281,0.930396,0.953384,1.000000,0.747126,0.820562,0.421999,0.220945,0.122605,0.104725,0.122776,0.110950,0.045435,0.039563,0.018768,0.015028,0.006673,0.006058,0.000000,0.000000,0.507497,0.683062,0.408502,0.666538,BASLANGIC
0.224875,0.104488,0.987535,0.962644,0.740446,0.933411,1.000000,0.000000,0.000189,0.000000,0.000000,0.000000,0.000063,0.000063,0.000063,0.000063,0.000000,0.000000,0.000000,0.000000,0.000000,0.000126,0.000000,0.000189,0.000000,0.000189,0.000000,0.000000,0.000000,0.000000,0.000000,0.000195,0.000000,0.000135,0.000000,0.000000,0.000337,0.038397,0.001741,0.027683,0.000071,0.012559,BASLANGIC
0.186081,0.720143,0.268505,0.062583,0.879909,0.014864,0.655794,1.000000,0.665044,0.447907,0.402142,0.336904,0.245862,0.222980,0.217624,0.212269,0.203992,0.241480,0.368062,0.428919,0.349075,0.341772,0.264849,0.219085,0.188214,0.205940,0.189387,0.208861,0.116422,0.081896,0.072745,0.091997,0.084067,0.040623,0.022045,0.000000,0.000000,0.000000,0.374181,0.231817,0.182920,0.852522,BASLANGIC
0.393321,0.180378,0.978685,0.880143,0.859126,0.794385,1.000000,0.000068,0.000479,0.000068,0.000137,0.000000,0.000000,0.000000,0.000137,0.000000,0.000068,0.000068,0.000000,0.000068,0.000000,0.000205,0.000000,0.000000,0.000139,0.000000,0.000274,0.000000,0.000000,0.000000,0.000000,0.000318,0.000000,0.000147,0.000239,0.000000,0.000366,0.147217,0.006541,0.030743,0.001047,0.028740,BASLANGIC
0.118397,0.514237,0.434454,0.174063,0.878240,0.057217,0.033461,0.536807,1.000000,0.414914,0.274140,0.170889,0.123088,0.119264,0.130975,0.119503,0.102533,0.111377,0.096080,0.092973,0.111855,0.116874,0.065488,0.059751,0.049585,0.044933,0.026291,0.044933,0.029008,0.017986,0.011620,0.010365,0.006586,0.001023,0.001665,0.002267,0.000000,0.001468,0.155978,0.131242,0.051750,0.534052,BASLANGIC
0.445625,0.221658,0.969731,0.841556,0.876468,0.733160,1.000000,0.000215,0.000000,0.000072,0.000000,0.000000,0.000000,0.000286,0.000215,0.000000,0.000143,0.000000,0.000072,0.000072,0.000000,0.000072,0.000000,0.000143,0.001087,0.000072,0.000000,0.000000,0.000172,0.000079,0.000255,0.000111,0.003551,0.000000,0.001995,0.000000,0.000000,0.205697,0.009272,0.034894,0.002045,0.035777,BASLANGIC
0.119252,0.526323,0.415733,0.135987,0.951258,0.040542,0.000000,0.011932,0.120170,1.000000,0.546307,0.257386,0.168466,0.147727,0.124432,0.086080,0.049432,0.042330,0.038068,0.049432,0.050852,0.054545,0.074432,0.085511,0.069577,0.105966,0.200000,0.353125,0.349576,0.188009,0.186301,0.129806,0.131508,0.098464,0.214725,0.191354,0.191296,0.076779,0.196006,0.098678,0.059996,0.685811,BASLANGIC
0.156877,0.074379,0.990584,0.980168,0.643937,0.964365,1.000000,0.000248,0.000062,0.000000,0.000000,0.000062,0.000000,0.000000,0.000000,0.000186,0.000000,0.000000,0.000000,0.000062,0.000000,0.000000,0.000000,0.000000,0.000000,0.000310,0.000000,0.000000,0.000075,0.000000,0.000000,0.000000,0.000114,0.000133,0.000000,0.000589,0.000000,0.018672,0.000882,0.027799,0.000017,0.007858,BASLANGIC
0.105368,0.589386,0.307886,0.080293,0.822210,0.020370,1.000000,0.385923,0.393009,0.531412,0.637695,0.679735,0.761455,0.628247,0.639584,0.517241,0.395843,0.267359,0.174303,0.170997,0.171941,0.124705,0.073689,0.070855,0.062146,0.024091,0.011809,0.010392,0.007379,0.000000,0.000000,0.000000,0.001735,0.001011,0.000000,0.000000,0.000000,0.000000,0.361449,0.538350,0.251879,0.571169,BASLANGIC
0.135142,0.061525,0.993077,0.984572,0.616637,0.972223,1.000000,0.000000,0.000062,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000124,0.000125,0.000000,0.000062,0.000000,0.000000,0.000000,0.000073,0.000000,0.000000,0.000000,0.000000,0.000000,0.000330,0.014958,0.000680,0.027865,0.000011,0.006147,BASLANGIC
0.155579,0.705689,0.240040,0.043685,0.823996,0.009858,0.000000,0.320349,0.595702,0.768301,0.693083,0.605776,0.823371,0.700470,0.933512,1.000000,0.823371,0.622565,0.511753,0.429819,0.341840,0.312962,0.256548,0.286098,0.235844,0.149765,0.163868,0.083949,0.120247,0.083986,0.067695,0.070734,0.074021,0.037358,0.028071,0.000000,0.007178,0.001650,0.536514,0.678342,0.433475,0.698133,BASLANGIC
0.242438,0.114067,0.986256,0.954374,0.772278,0.918975,1.000000,0.000000,0.000000,0.000000,0.000000,0.000254,0.000000,0.000000,0.000064,0.000064,0.000000,0.000000,0.000000,0.000000,0.000254,0.000127,0.000000,0.000064,0.000000,0.000000,0.000064,0.000254,0.000000,0.000000,0.000000,0.000098,0.000000,0.000000,0.000442,0.000000,0.000339,0.047897,0.002166,0.027695,0.000111,0.014632,BASLANGIC
0.106189,0.593108,0.311031,0.046097,0.845320,0.010459,0.000000,0.015538,0.235550,0.200746,0.315103,0.293971,0.505283,0.533872,0.575513,0.541330,0.426973,0.619018,0.615910,0.819764,1.000000,0.885643,0.740833,0.779366,0.383046,0.223741,0.111871,0.128651,0.094102,0.105922,0.036851,0.025991,0.010275,0.014627,0.002165,0.002948,0.000000,0.000000,0.492501,0.641587,0.382368,0.665544,BASLANGIC
0.280512,0.127098,0.985452,0.941059,0.797868,0.895968,1.000000,0.000000,0.000193,0.000064,0.000064,0.000000,0.000064,0.000129,0.000064,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000129,0.000193,0.000000,0.000000,0.000064,0.000064,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000224,0.000000,0.000000,0.064544,0.002877,0.027851,0.000201,0.017371,BASLANGIC
0.226849,0.886175,0.106772,0.020688,0.699077,0.004316,0.002273,0.000758,0.028030,0.064394,0.218939,0.349242,0.425758,0.544697,0.562879,0.875000,0.937121,0.934848,0.979545,1.000000,0.815152,0.921212,0.695455,0.538636,0.489911,0.465151,0.380303,0.406818,0.362321,0.200376,0.159911,0.126726,0.080714,0.042141,0.050135,0.021561,0.000000,0.000000,0.612071,0.825660,0.557623,0.631609,BASLANGIC
0.149841,0.072247,0.990576,0.979405,0.679973,0.963008,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000124,0.000000,0.000000,0.000062,0.000062,0.000062,0.000000,0.000000,0.000000,0.000000,0.000000,0.000186,0.000000,0.000000,0.000000,0.000062,0.000000,0.000000,0.000000,0.000192,0.000342,0.000133,0.000865,0.000000,0.000332,0.019601,0.000922,0.027789,0.000019,0.008133,BASLANGIC
0.103867,0.569394,0.337112,0.044240,0.867458,0.009951,0.000000,0.077177,0.255277,0.321240,0.426121,0.522427,0.556069,0.480211,0.569921,0.635224,0.572559,0.668206,0.583113,0.697230,0.921504,1.000000,0.689974,0.688654,0.361150,0.189974,0.122032,0.104881,0.148227,0.140890,0.071183,0.028607,0.035139,0.026814,0.009190,0.012516,0.003525,0.002431,0.526004,0.610415,0.402743,0.713081,BASLANGIC
0.130377,0.059002,0.993338,0.984896,0.622283,0.972804,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000185,0.000124,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000096,0.000000,0.000000,0.000000,0.000293,0.000330,0.014651,0.000666,0.027869,0.000010,0.006044,BASLANGIC
0.173857,0.754618,0.207666,0.035701,0.784628,0.007802,0.000000,0.415517,1.000000,0.762931,0.599138,0.626724,0.911207,0.850000,0.899138,0.986207,0.955172,0.846552,0.908621,0.938793,0.791379,0.699138,0.545690,0.379310,0.325417,0.257759,0.156034,0.091379,0.085981,0.046748,0.026580,0.028040,0.026921,0.011066,0.012011,0.000000,0.013821,0.002118,0.703893,1.000000,0.725202,0.506780,BASLANGIC
0.189333,0.085977,0.990289,0.970406,0.727795,0.947060,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000063,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000063,0.000188,0.000000,0.000000,0.000000,0.000125,0.000000,0.000000,0.000000,0.000097,0.000115,0.000000,0.000218,0.000297,0.000000,0.030370,0.001363,0.027719,0.000045,0.010317,BASLANGIC
0.164511,0.694206,0.243310,0.072022,0.579376,0.017930,0.001716,0.027885,0.170742,0.214929,0.362934,0.646075,1.000000,0.766624,0.816817,0.727156,0.551695,0.439725,0.323895,0.247962,0.199056,0.201201,0.147147,0.072930,0.038206,0.019734,0.014586,0.007722,0.008764,0.009495,0.017297,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.323342,0.552767,0.232110,0.521928,BASLANGIC
0.154797,0.070457,0.991623,0.979189,0.677061,0.962624,1.000000,0.000062,0.000062,0.000000,0.000000,0.000124,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000062,0.000000,0.000000,0.000000,0.000186,0.000062,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002655,0.020140,0.000936,0.027789,0.000020,0.008045,BASLANGIC
0.099341,0.562963,0.335616,0.039896,0.883267,0.008832,0.000000,0.153976,0.401015,0.514382,0.574450,0.842640,0.631980,0.720812,0.901861,0.700508,0.893401,0.884941,0.673435,0.765651,1.000000,0.956853,0.868866,0.855330,0.393849,0.261421,0.214044,0.130288,0.197228,0.193809,0.086280,0.058967,0.040407,0.034391,0.017681,0.008026,0.009043,0.003118,0.688341,0.881397,0.662444,0.606262,BASLANGIC
0.123934,0.058105,0.992885,0.985506,0.615835,0.973895,1.000000,0.000124,0.000000,0.000000,0.000062,0.000000,0.000000,0.000000,0.000000,0.000185,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000074,0.000410,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.013581,0.000636,0.027875,0.000009,0.005971,BASLANGIC
0.097282,0.483214,0.450961,0.154018,0.882780,0.048077,0.005257,1.000000,0.577687,0.312500,0.281834,0.248832,0.234521,0.254089,0.261390,0.282418,0.212033,0.186332,0.176986,0.160923,0.163843,0.126460,0.074182,0.056951,0.045517,0.039428,0.035339,0.016355,0.014038,0.008727,0.010044,0.005428,0.000000,0.001250,0.002035,0.000000,0.000000,0.000000,0.203005,0.162631,0.075431,0.587866,BASLANGIC
0.068994,0.031244,0.996597,0.995304,0.300535,0.991504,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000184,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004139,0.000191,0.028047,0.000001,0.002189,BASLANGIC
0.138626,0.622406,0.308073,0.087531,0.731721,0.022772,0.097776,0.098160,0.336656,0.706288,1.000000,0.744632,0.651840,0.414494,0.342408,0.364264,0.389954,0.297929,0.208589,0.132285,0.109279,0.079371,0.058282,0.077454,0.058207,0.042561,0.033742,0.012653,0.003225,0.009335,0.015914,0.002376,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.283303,0.419074,0.172750,0.568065,BASLANGIC
0.266536,0.117395,0.987518,0.948086,0.784357,0.908074,1.000000,0.000000,0.000000,0.000000,0.000000,0.000064,0.000000,0.000000,0.000000,0.000064,0.000000,0.000000,0.000000,0.000000,0.000064,0.000000,0.000000,0.000064,0.000000,0.000000,0.000000,0.000064,0.000000,0.000000,0.000000,0.000000,0.000352,0.000137,0.000000,0.000000,0.000000,0.056663,0.002505,0.027777,0.000155,0.015526,BASLANGIC
0.103620,0.562348,0.340603,0.042006,0.877838,0.009353,0.009427,0.330715,0.441477,0.539670,0.835821,0.682639,0.685782,0.732129,0.894737,0.803614,0.843676,0.713276,0.504321,0.586017,0.793401,1.000000,0.641791,0.690495,0.359335,0.207384,0.142184,0.147683,0.130267,0.108668,0.072660,0.023117,0.007215,0.003361,0.002736,0.000000,0.000000,0.000000,0.636650,0.778492,0.567838,0.636584,BASLANGIC
0.214041,0.099769,0.987671,0.961628,0.760211,0.931631,1.000000,0.000000,0.000379,0.000000,0.000000,0.000000,0.000000,0.000063,0.000063,0.000063,0.000000,0.000000,0.000063,0.000000,0.000063,0.000063,0.000000,0.000063,0.000000,0.000000,0.000000,0.000000,0.000076,0.000070,0.000075,0.000098,0.000232,0.000000,0.000439,0.000000,0.000000,0.039600,0.001800,0.027679,0.000076,0.012936,BASLANGIC
0.163123,0.724141,0.242748,0.053723,0.808562,0.012448,0.000000,0.059967,0.380344,1.000000,0.842310,0.519711,0.393115,0.480844,0.524709,0.552471,0.500278,0.453082,0.504164,0.496946,0.450305,0.444198,0.342032,0.368129,0.255675,0.209883,0.150472,0.089950,0.066055,0.023350,0.004609,0.002580,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.434279,0.453355,0.280463,0.707430,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028135,0.000000,0.000000,NORMAL
0.176136,0.720985,0.268146,0.101009,0.876207,0.027194,0.010394,0.386142,1.000000,0.337953,0.284094,0.272126,0.201575,0.248189,0.216378,0.196220,0.161575,0.121260,0.124724,0.147087,0.226772,0.222992,0.146457,0.098898,0.120805,0.104567,0.087244,0.097638,0.074939,0.062741,0.053037,0.053662,0.043971,0.033019,0.021941,0.010458,0.008416,0.000000,0.217726,0.069101,0.063423,0.718737,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028135,0.000000,0.000000,NORMAL
0.160563,0.753512,0.181045,0.026788,0.863776,0.005654,0.000000,0.000000,0.000000,0.009992,0.259800,0.839354,0.790161,0.770945,0.780169,1.000000,0.870869,0.771714,0.696387,0.711760,0.654881,0.607225,0.491161,0.542659,0.531292,0.388932,0.289008,0.245196,0.241072,0.170978,0.195971,0.232152,0.235795,0.238449,0.297174,0.335430,0.336832,0.269111,0.621793,0.664408,0.514600,0.760577,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028135,0.000000,0.000000,NORMAL
0.152452,0.772874,0.136899,0.002483,0.881114,0.000497,0.095745,0.419729,0.283366,0.337524,0.360735,0.455513,0.575435,0.601547,0.700193,0.651838,0.568665,0.603482,0.660542,0.837524,0.834623,0.980658,0.862669,1.000000,0.784953,0.711799,0.617988,0.763056,0.638022,0.528722,0.399108,0.313070,0.254045,0.204842,0.141480,0.137623,0.093031,0.000000,0.781264,0.580145,0.679797,0.807712,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028135,0.000000,0.000000,NORMAL
0.215547,0.900718,0.088014,0.008331,0.777753,0.001656,0.000000,0.008864,0.086221,0.258662,0.461724,0.556809,0.639807,0.660757,0.734891,0.670427,0.692184,0.883159,0.869460,1.000000,0.846898,0.752619,0.576954,0.647865,0.496633,0.434327,0.327156,0.330379,0.460913,0.373648,0.346870,0.202190,0.153942,0.068959,0.039294,0.003822,0.000000,0.000000,0.654449,0.653974,0.547138,0.733511,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028135,0.000000,0.000000,NORMAL
