@RELATION FUSION_WITH_STATS

@ATTRIBUTE glcm_contrast NUMERIC
@ATTRIBUTE glcm_dissimilarity NUMERIC
@ATTRIBUTE glcm_homogeneity NUMERIC
@ATTRIBUTE glcm_energy NUMERIC
@ATTRIBUTE glcm_correlation NUMERIC
@ATTRIBUTE glcm_ASM NUMERIC
@ATTRIBUTE lbp_energy NUMERIC
@ATTRIBUTE lbp_entropy NUMERIC
@ATTRIBUTE lbp_mean NUMERIC
@ATTRIBUTE lbp_std NUMERIC
@ATTRIBUTE lcp_mean NUMERIC
@ATTRIBUTE lcp_std NUMERIC
@ATTRIBUTE lcp_energy NUMERIC
@ATTRIBUTE lcp_entropy NUMERIC
@ATTRIBUTE shape_area NUMERIC
@ATTRIBUTE shape_perimeter NUMERIC
@ATTRIBUTE shape_circularity NUMERIC
@ATTRIBUTE shape_aspect_ratio NUMERIC
@ATTRIBUTE hog_mean NUMERIC
@ATTRIBUTE hog_std NUMERIC
@ATTRIBUTE hog_skew NUMERIC
@ATTRIBUTE hog_kurtosis NUMERIC
@ATTRIBUTE phog_L0_mean NUMERIC
@ATTRIBUTE phog_L1_mean NUMERIC
@ATTRIBUTE phog_L1_std NUMERIC
@ATTRIBUTE softhist_bin_0 NUMERIC
@ATTRIBUTE softhist_bin_1 NUMERIC
@ATTRIBUTE softhist_bin_2 NUMERIC
@ATTRIBUTE softhist_bin_3 NUMERIC
@ATTRIBUTE softhist_bin_4 NUMERIC
@ATTRIBUTE softhist_bin_5 NUMERIC
@ATTRIBUTE softhist_bin_6 NUMERIC
@ATTRIBUTE softhist_bin_7 NUMERIC
@ATTRIBUTE softhist_bin_8 NUMERIC
@ATTRIBUTE softhist_bin_9 NUMERIC
@ATTRIBUTE softhist_bin_10 NUMERIC
@ATTRIBUTE softhist_bin_11 NUMERIC
@ATTRIBUTE softhist_bin_12 NUMERIC
@ATTRIBUTE softhist_bin_13 NUMERIC
@ATTRIBUTE softhist_bin_14 NUMERIC
@ATTRIBUTE softhist_bin_15 NUMERIC
@ATTRIBUTE softhist_bin_16 NUMERIC
@ATTRIBUTE softhist_bin_17 NUMERIC
@ATTRIBUTE softhist_bin_18 NUMERIC
@ATTRIBUTE softhist_bin_19 NUMERIC
@ATTRIBUTE softhist_bin_20 NUMERIC
@ATTRIBUTE softhist_bin_21 NUMERIC
@ATTRIBUTE softhist_bin_22 NUMERIC
@ATTRIBUTE softhist_bin_23 NUMERIC
@ATTRIBUTE softhist_bin_24 NUMERIC
@ATTRIBUTE softhist_bin_25 NUMERIC
@ATTRIBUTE softhist_bin_26 NUMERIC
@ATTRIBUTE softhist_bin_27 NUMERIC
@ATTRIBUTE softhist_bin_28 NUMERIC
@ATTRIBUTE softhist_bin_29 NUMERIC
@ATTRIBUTE softhist_bin_30 NUMERIC
@ATTRIBUTE softhist_bin_31 NUMERIC
@ATTRIBUTE softhist_mean NUMERIC
@ATTRIBUTE softhist_std NUMERIC
@ATTRIBUTE softhist_energy NUMERIC
@ATTRIBUTE softhist_entropy NUMERIC
@ATTRIBUTE stat_skew NUMERIC
@ATTRIBUTE stat_kurtosis NUMERIC
@ATTRIBUTE stat_mean NUMERIC
@ATTRIBUTE stat_std NUMERIC
@ATTRIBUTE fft_mean NUMERIC
@ATTRIBUTE fft_std NUMERIC
@ATTRIBUTE fft_max NUMERIC
@ATTRIBUTE class {BASLANGIC,NORMAL,TUMORLU}

@DATA
0.137826,0.062551,0.992372,0.983290,0.631112,0.969933,0.977990,0.028469,0.989417,0.118629,0.065756,0.368429,0.128301,0.001435,0.017125,0.028043,0.946168,0.213695,0.099856,0.494808,0.506337,0.219971,0.099856,0.135981,0.749372,1.000000,0.000062,0.000000,0.000309,0.000186,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000124,0.000000,0.000000,0.000073,0.000000,0.000000,0.000132,0.000000,0.000000,0.000000,0.015963,0.000740,0.027843,0.000012,0.006690,0.374151,0.131678,0.019778,0.227762,0.956890,0.787549,0.873235,BASLANGIC
0.130282,0.658674,0.260512,0.040083,0.925294,0.008775,0.028424,0.970465,0.074304,0.912292,0.678070,0.299393,0.193455,0.764608,0.651439,0.249577,0.454417,0.402597,0.914698,0.686353,0.049905,0.003088,0.914698,0.912873,0.146601,0.466227,1.000000,0.509061,0.401428,0.352554,0.259198,0.212521,0.232839,0.228446,0.224602,0.200988,0.269632,0.229544,0.338276,0.451949,0.552993,0.494783,0.578803,0.394583,0.295442,0.260846,0.241076,0.230963,0.246739,0.189502,0.165009,0.145261,0.079892,0.026778,0.002605,0.000000,0.000000,0.428920,0.180135,0.211354,0.930585,0.018317,0.001259,0.544967,0.482677,0.943289,0.963434,0.980386,BASLANGIC
0.446415,0.202722,0.976553,0.850397,0.870824,0.746973,0.913179,0.094478,0.964096,0.203827,0.228090,0.680416,0.446465,0.004147,0.197235,0.095065,0.948270,0.237863,0.219078,0.793292,0.371020,0.125319,0.219078,0.177988,0.472726,1.000000,0.000213,0.000000,0.000142,0.000425,0.000000,0.000071,0.000142,0.000000,0.000000,0.000000,0.000142,0.000071,0.000071,0.000000,0.000071,0.000000,0.000142,0.000000,0.000142,0.000071,0.000142,0.000000,0.000000,0.000000,0.000110,0.000000,0.000152,0.000000,0.000000,0.001515,0.195499,0.008657,0.034118,0.001847,0.032919,0.103603,0.007813,0.208766,0.693436,0.983656,0.749981,0.949382,BASLANGIC
0.185708,0.739158,0.230317,0.034144,0.850938,0.007350,0.036517,0.963673,0.104264,0.927530,0.739033,0.350066,0.244869,0.791257,0.636799,0.254012,0.428829,0.462687,0.942835,0.643042,0.030658,0.001445,0.942835,0.945865,0.134485,0.036870,0.012039,0.722348,1.000000,0.623777,0.655380,0.652370,0.808126,0.730624,0.613995,0.450715,0.585403,0.699774,0.736644,0.665162,0.515425,0.288187,0.198646,0.172097,0.255831,0.212190,0.334086,0.298382,0.167376,0.169535,0.114213,0.099518,0.019318,0.073383,0.000000,0.056296,0.028655,0.573987,0.599301,0.445301,0.766108,0.043357,0.003144,0.527582,0.408851,0.954682,0.921430,0.979338,BASLANGIC
0.471383,0.232607,0.968642,0.816006,0.886347,0.693951,0.902766,0.104294,0.958262,0.219271,0.249025,0.699631,0.473705,0.009786,0.248339,0.108594,0.915006,0.290625,0.243698,0.837874,0.349190,0.113692,0.243698,0.203649,0.438799,1.000000,0.000222,0.000000,0.000074,0.000740,0.000370,0.000592,0.000000,0.000148,0.000000,0.000074,0.000000,0.000000,0.000148,0.000074,0.000222,0.000148,0.000740,0.000225,0.000148,0.000000,0.000148,0.000000,0.000000,0.000088,0.000688,0.000272,0.000475,0.000000,0.001053,0.000791,0.254786,0.011410,0.039835,0.003137,0.038908,0.088067,0.005272,0.262043,0.759884,0.983219,0.766306,0.956726,BASLANGIC
0.223686,0.820604,0.183791,0.019243,0.882513,0.003861,0.015720,0.986659,0.053817,0.891058,0.847191,0.414804,0.332122,0.831795,0.783381,0.423463,0.189815,0.242188,0.888986,0.722614,0.073465,0.007568,0.888986,0.877021,0.248222,0.855940,0.843779,1.000000,0.893358,0.749298,0.471469,0.379794,0.362021,0.407858,0.404116,0.459308,0.539757,0.398503,0.482694,0.485500,0.550982,0.601497,0.752105,0.698664,0.662301,0.657624,0.571562,0.646359,0.562138,0.415992,0.344838,0.268066,0.210144,0.159655,0.084308,0.000000,0.000000,0.758745,0.450905,0.614086,0.869760,0.018383,0.001191,0.579384,0.504130,0.957139,0.953160,0.982365,BASLANGIC
0.274444,0.125890,0.985214,0.941232,0.802091,0.896265,0.950308,0.058418,0.978559,0.161293,0.135621,0.526774,0.264557,0.002782,0.069992,0.058174,0.898626,0.242188,0.157705,0.631639,0.411011,0.148987,0.157705,0.151211,0.833301,1.000000,0.000000,0.000000,0.000000,0.000000,0.000064,0.000000,0.000193,0.000129,0.000064,0.000064,0.000064,0.000000,0.000000,0.000000,0.000000,0.000000,0.000129,0.000065,0.000000,0.000000,0.000000,0.000000,0.000000,0.000076,0.000000,0.000236,0.000138,0.000672,0.000305,0.000000,0.064141,0.002869,0.027840,0.000199,0.017491,0.187797,0.030247,0.076052,0.438892,0.973336,0.755008,0.916754,BASLANGIC
0.589820,0.268269,0.969329,0.744054,0.895898,0.589239,0.885722,0.118909,0.951592,0.232013,0.287483,0.760670,0.562191,0.005240,0.384393,0.134052,0.929427,0.355208,0.255435,0.915261,0.376919,0.134496,0.255435,0.250838,0.305286,1.000000,0.000250,0.000000,0.000167,0.000000,0.000167,0.000250,0.000083,0.000083,0.000000,0.000333,0.000000,0.000083,0.000167,0.000000,0.000000,0.000083,0.000083,0.000169,0.000167,0.000000,0.000167,0.000100,0.000184,0.000000,0.000258,0.000153,0.000535,0.000290,0.000000,0.000445,0.444909,0.019594,0.070393,0.009566,0.041690,0.060025,0.001919,0.403384,0.889403,0.987319,0.791405,0.970665,BASLANGIC
0.181758,0.754297,0.224469,0.033738,0.819908,0.007288,0.029157,0.973065,0.099515,0.930816,0.759712,0.336706,0.243642,0.807232,0.723149,0.459996,0.148494,0.298077,0.933773,0.657447,0.033693,0.000950,0.933773,0.926720,0.072023,0.365837,0.223941,0.375925,0.447209,1.000000,0.765299,0.550773,0.512441,0.548083,0.583726,0.573638,0.537323,0.639543,0.700067,0.728312,0.589778,0.344317,0.295898,0.259301,0.209818,0.191661,0.192334,0.194756,0.110147,0.106863,0.035415,0.021001,0.000000,0.000000,0.000000,0.000000,0.000000,0.537308,0.478886,0.375432,0.801101,0.028711,0.002334,0.495416,0.368988,0.945400,0.975811,0.977306,BASLANGIC
0.234577,0.115669,0.984949,0.949377,0.801161,0.910307,0.954164,0.054578,0.979722,0.158155,0.123292,0.496544,0.234792,0.004551,0.059283,0.053318,0.906092,0.316707,0.135771,0.566379,0.431312,0.167903,0.135771,0.144030,0.793727,1.000000,0.000000,0.000000,0.000000,0.000128,0.000000,0.000191,0.000000,0.000000,0.000064,0.000000,0.000000,0.000064,0.000064,0.000000,0.000128,0.000128,0.000319,0.000129,0.000128,0.000000,0.000000,0.000077,0.000141,0.000076,0.000000,0.000117,0.000273,0.000222,0.000000,0.000000,0.053456,0.002433,0.027716,0.000138,0.016126,0.204971,0.036657,0.064459,0.404777,0.967733,0.784867,0.911410,BASLANGIC
0.118924,0.557931,0.390571,0.116293,0.942020,0.032767,0.047302,0.947528,0.130258,0.947939,0.564077,0.290116,0.154632,0.662709,0.448240,0.218245,0.408893,0.574074,0.893541,0.716398,0.058556,0.004065,0.893541,0.891237,0.269499,0.000000,0.067013,0.320991,1.000000,0.431457,0.308140,0.227662,0.176867,0.135863,0.136781,0.120563,0.127601,0.099449,0.088739,0.085985,0.097001,0.091493,0.090575,0.115819,0.192472,0.149021,0.187271,0.181647,0.145615,0.152768,0.118962,0.115793,0.072014,0.117240,0.116118,0.116106,0.061649,0.212630,0.041280,0.056215,0.758864,0.043854,0.001867,0.529179,0.523257,0.934156,0.986575,0.979436,BASLANGIC
0.246925,0.124689,0.983238,0.944628,0.806468,0.902107,0.948770,0.059736,0.977174,0.167132,0.135742,0.517454,0.255440,0.006071,0.063892,0.057861,0.829224,0.372596,0.105617,0.548069,0.547308,0.268177,0.105617,0.082437,0.454298,1.000000,0.000000,0.000192,0.000064,0.000000,0.000128,0.000000,0.000064,0.000000,0.000064,0.000000,0.000000,0.000000,0.000064,0.000000,0.000961,0.000128,0.000000,0.000195,0.000000,0.000128,0.000064,0.000231,0.000000,0.000076,0.000099,0.000000,0.000137,0.000000,0.000000,0.000000,0.058333,0.002677,0.027742,0.000165,0.017368,0.196039,0.033292,0.070155,0.420986,0.964002,0.859074,0.914146,BASLANGIC
0.172538,0.081278,0.989901,0.976031,0.685070,0.957013,0.969929,0.037885,0.986118,0.134838,0.086304,0.419274,0.166597,0.002438,0.025891,0.036868,0.827624,0.484375,0.095030,0.495854,0.545190,0.263918,0.095030,0.129410,0.713156,1.000000,0.000000,0.000000,0.000000,0.000125,0.000000,0.000125,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000125,0.000000,0.000249,0.000000,0.000000,0.000000,0.000062,0.000000,0.000000,0.000069,0.000000,0.000096,0.000114,0.000000,0.000000,0.000886,0.000333,0.023407,0.001082,0.027755,0.000026,0.009016,0.307342,0.087197,0.029243,0.275795,0.959433,0.791550,0.885871,BASLANGIC
0.159734,0.727604,0.219340,0.025565,0.887265,0.005314,0.041247,0.959340,0.113900,0.947370,0.736104,0.315536,0.222292,0.806572,0.906195,0.312271,0.403782,0.329787,0.965842,0.604257,0.043101,0.003819,0.965842,0.958528,0.048957,0.070245,0.577743,0.879242,0.599842,0.462510,0.422257,0.386740,0.464088,0.336227,0.327545,0.253354,0.262036,0.523283,0.704025,0.985004,1.000000,0.931334,0.777427,0.555933,0.472770,0.416732,0.383583,0.444816,0.326675,0.199358,0.204153,0.094239,0.082742,0.140203,0.168472,0.080141,0.000000,0.639918,0.565880,0.504439,0.839431,0.012142,0.001812,0.606804,0.434343,0.949642,0.920485,0.983859,BASLANGIC
0.140596,0.068884,0.990872,0.980426,0.674858,0.964824,0.974217,0.032524,0.987529,0.127486,0.072903,0.382098,0.138156,0.003177,0.019882,0.030942,0.902301,0.409856,0.065722,0.407171,0.638168,0.358464,0.065722,0.058486,0.322309,1.000000,0.000000,0.000000,0.000062,0.000124,0.000124,0.000062,0.000000,0.000000,0.000062,0.000558,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000124,0.000000,0.000000,0.000000,0.000000,0.000096,0.000000,0.000133,0.000000,0.000000,0.000000,0.018517,0.000875,0.027801,0.000017,0.007778,0.346501,0.112355,0.023131,0.245080,0.957028,0.771774,0.878294,BASLANGIC
0.144562,0.614071,0.327521,0.074818,0.751008,0.018681,0.047380,0.949967,0.136974,0.960432,0.611095,0.288022,0.166646,0.716101,0.339614,0.354278,0.117567,0.500000,0.955387,0.622297,0.030783,0.001893,0.955387,0.950026,0.040310,0.339187,0.527847,0.849473,0.811841,1.000000,0.831912,0.747617,0.531360,0.416959,0.386854,0.348219,0.289513,0.217762,0.212745,0.185148,0.173106,0.115906,0.084797,0.055857,0.037632,0.017060,0.010537,0.012059,0.009440,0.010115,0.004663,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.387275,0.618827,0.293113,0.575573,0.055971,0.004526,0.317223,0.282039,0.939053,0.943952,0.962901,BASLANGIC
0.258746,0.122450,0.984960,0.942595,0.807403,0.898607,0.951593,0.057091,0.978886,0.160116,0.131511,0.515870,0.253636,0.003701,0.067326,0.056346,0.921386,0.353966,0.122574,0.569685,0.470845,0.193080,0.122574,0.122173,0.430562,1.000000,0.000000,0.000064,0.000000,0.000128,0.000000,0.000064,0.000064,0.000000,0.000193,0.000321,0.000000,0.000193,0.000000,0.000000,0.000257,0.000000,0.000064,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000118,0.000000,0.000447,0.000305,0.000000,0.062086,0.002797,0.027806,0.000186,0.017386,0.191066,0.031430,0.073718,0.432054,0.969971,0.771188,0.915747,BASLANGIC
0.181444,0.769247,0.195179,0.021916,0.865466,0.004495,0.024766,0.973368,0.089768,0.923557,0.781627,0.344087,0.256391,0.822244,0.825177,0.463575,0.166839,0.242188,0.891125,0.719706,0.055608,0.003351,0.891125,0.895230,0.186677,0.919722,0.713578,0.806739,1.000000,0.715560,0.579782,0.437066,0.462835,0.560951,0.740337,0.653122,0.709614,0.721506,0.939544,0.986125,0.937562,0.723489,0.923687,0.560674,0.461843,0.442022,0.465808,0.329893,0.235813,0.161013,0.098244,0.096490,0.050889,0.041424,0.023506,0.015889,0.000000,0.817259,0.759820,0.784966,0.672775,0.017898,0.001696,0.530043,0.425991,0.948863,0.948248,0.979489,BASLANGIC
0.377182,0.184436,0.976291,0.876339,0.867577,0.788243,0.923157,0.084522,0.967212,0.195096,0.202053,0.632666,0.385012,0.007424,0.156161,0.085407,0.930205,0.330793,0.159530,0.653264,0.394734,0.129302,0.159530,0.123404,0.441770,1.000000,0.000069,0.000069,0.000069,0.000069,0.000756,0.000000,0.000000,0.000206,0.000069,0.000069,0.000000,0.000000,0.000413,0.001100,0.000000,0.000000,0.000000,0.000139,0.000000,0.000069,0.000000,0.000000,0.000152,0.000000,0.000000,0.000000,0.000000,0.000000,0.000326,0.000000,0.151362,0.006785,0.030951,0.001107,0.029904,0.119717,0.010993,0.167268,0.629428,0.979554,0.760606,0.942221,BASLANGIC
0.198014,0.816062,0.158344,0.013389,0.852340,0.002646,0.023010,0.983852,0.060612,0.923696,0.834924,0.344949,0.277450,0.867224,0.735891,0.405531,0.194426,0.274336,0.934179,0.656811,0.042296,0.002515,0.934179,0.919207,0.034935,0.000000,0.294860,1.000000,0.788999,0.691614,0.629396,0.530207,0.641118,0.814247,0.703336,0.606853,0.594229,0.669973,0.673580,0.733093,0.714157,0.559062,0.748422,0.661601,0.703336,0.412083,0.353472,0.343488,0.306357,0.212791,0.244412,0.245147,0.119609,0.128771,0.128316,0.077102,0.004431,0.734087,0.566244,0.615064,0.800245,0.025682,0.001965,0.578720,0.424581,0.952137,0.957825,0.982327,BASLANGIC
0.105608,0.051373,0.993574,0.988615,0.577953,0.979465,0.982816,0.022963,0.991468,0.110587,0.055481,0.335092,0.106014,0.001890,0.011387,0.023004,0.934970,0.302734,0.056593,0.331918,0.572555,0.273825,0.056593,0.077067,0.424705,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000062,0.000062,0.000062,0.000123,0.000246,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000132,0.000000,0.000000,0.000988,0.010291,0.000492,0.027924,0.000005,0.004976,0.454813,0.198290,0.013314,0.186373,0.953165,0.759717,0.860448,BASLANGIC
0.160757,0.732211,0.218225,0.019923,0.884225,0.004037,0.039775,0.960248,0.106949,0.937280,0.753719,0.324305,0.233798,0.813325,0.862501,0.356128,0.295486,0.306931,0.921124,0.676818,0.039908,0.002082,0.921124,0.930148,0.161726,0.084349,0.741331,0.847235,0.857545,0.754452,0.638238,0.418932,0.300843,0.490159,0.586692,0.495783,0.537957,0.611059,0.863168,1.000000,0.852858,0.827554,0.944705,0.699974,0.543580,0.507966,0.471415,0.519183,0.357829,0.217833,0.288871,0.235859,0.060154,0.016322,0.004446,0.000000,0.000000,0.769919,0.654692,0.687489,0.746372,0.014979,0.001603,0.588792,0.431931,0.950442,0.915868,0.982885,BASLANGIC
0.153322,0.070516,0.991686,0.978721,0.687066,0.961790,0.973695,0.033505,0.988065,0.124722,0.079511,0.404504,0.154921,0.001621,0.023180,0.032402,0.959312,0.230078,0.100881,0.549051,0.635848,0.415809,0.100881,0.066923,0.225323,1.000000,0.000000,0.000000,0.000124,0.000000,0.000124,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000062,0.000000,0.000000,0.000000,0.000124,0.000000,0.000000,0.000000,0.000000,0.000062,0.000149,0.000000,0.000074,0.000000,0.000000,0.000000,0.000000,0.000000,0.000332,0.021065,0.000960,0.027787,0.000021,0.008077,0.325862,0.098593,0.026038,0.260811,0.962506,0.747804,0.882119,BASLANGIC
0.148347,0.667880,0.287986,0.063793,0.839583,0.015261,0.030155,0.971215,0.097209,0.905456,0.667360,0.317918,0.200748,0.738478,0.543130,0.585245,0.068900,0.313131,0.944962,0.639592,0.016481,0.000604,0.944962,0.938178,0.056579,0.000000,0.574663,1.000000,0.508356,0.427493,0.385984,0.539084,0.523450,0.601078,0.733154,0.589218,0.494879,0.443666,0.378437,0.333154,0.301348,0.237736,0.173046,0.144029,0.103504,0.070620,0.056065,0.058950,0.032813,0.065845,0.042584,0.032679,0.020760,0.054453,0.020457,0.020167,0.002649,0.420076,0.440749,0.266286,0.735089,0.044944,0.003918,0.429406,0.350121,0.945892,0.928616,0.972685,BASLANGIC
0.170657,0.076407,0.991537,0.975624,0.702113,0.956292,0.972007,0.035052,0.987366,0.126841,0.083927,0.417378,0.165013,0.001137,0.027292,0.034857,0.975989,0.254297,0.121802,0.569868,0.504284,0.233400,0.121802,0.092894,0.511923,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000062,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000125,0.000000,0.000000,0.000000,0.000069,0.000000,0.000000,0.000458,0.000000,0.000000,0.000296,0.000000,0.024719,0.001109,0.027759,0.000030,0.008815,0.300952,0.083312,0.030460,0.282093,0.965162,0.736310,0.887188,BASLANGIC
0.139050,0.659522,0.279928,0.096415,0.921303,0.025554,0.021586,0.968974,0.156376,0.907197,0.675676,0.301570,0.193910,0.745690,0.666305,0.288739,0.347258,0.364706,0.936766,0.652740,0.028933,0.002620,0.936766,0.920003,0.188687,1.000000,0.274793,0.217286,0.357438,0.310950,0.258953,0.174931,0.179752,0.143939,0.141185,0.128099,0.147383,0.137741,0.176997,0.201102,0.230028,0.247590,0.309229,0.203868,0.164601,0.119490,0.119146,0.163036,0.103275,0.084121,0.081070,0.051237,0.039783,0.003598,0.000000,0.000000,0.000000,0.248960,0.038561,0.072106,0.798547,0.029652,0.001365,0.460319,0.489711,0.946299,0.953654,0.974931,BASLANGIC
0.170843,0.078477,0.990903,0.974267,0.713088,0.953887,0.970449,0.036811,0.986823,0.129704,0.086304,0.421218,0.168129,0.001791,0.028151,0.035614,0.964346,0.266406,0.125897,0.616831,0.602141,0.384137,0.125897,0.063987,0.176232,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000062,0.000249,0.000000,0.000125,0.000000,0.000062,0.000000,0.000000,0.000125,0.000000,0.000000,0.000000,0.000000,0.000000,0.000062,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000333,0.025975,0.001174,0.027745,0.000033,0.009307,0.295210,0.080036,0.031761,0.287609,0.964880,0.736710,0.888539,BASLANGIC
0.105059,0.590166,0.308077,0.045863,0.851587,0.010378,0.040448,0.955676,0.109660,0.933957,0.591228,0.235994,0.135399,0.727393,0.914645,0.471329,0.178893,0.264957,0.914544,0.686579,0.057890,0.004072,0.914544,0.921337,0.200617,0.000000,0.038314,0.273946,0.217114,0.333333,0.282886,0.420179,0.545338,0.565773,0.530013,0.440613,0.551086,0.660281,0.930396,0.953384,1.000000,0.747126,0.820562,0.421999,0.220945,0.122605,0.104725,0.122776,0.110950,0.045435,0.039563,0.018768,0.015028,0.006673,0.006058,0.000000,0.000000,0.507497,0.683062,0.408502,0.666538,0.009839,0.002750,0.599325,0.311531,0.938828,0.958726,0.983458,BASLANGIC
0.224875,0.104488,0.987535,0.962644,0.740446,0.933411,0.958932,0.049169,0.982035,0.148738,0.114282,0.483032,0.221873,0.002652,0.042158,0.048095,0.791910,0.322917,0.095699,0.495712,0.521918,0.234989,0.095699,0.130320,0.718172,1.000000,0.000000,0.000189,0.000000,0.000000,0.000000,0.000063,0.000063,0.000063,0.000063,0.000000,0.000000,0.000000,0.000000,0.000000,0.000126,0.000000,0.000189,0.000000,0.000189,0.000000,0.000000,0.000000,0.000000,0.000000,0.000195,0.000000,0.000135,0.000000,0.000000,0.000337,0.038397,0.001741,0.027683,0.000071,0.012559,0.242450,0.052631,0.046685,0.346913,0.967116,0.775414,0.900986,BASLANGIC
0.186081,0.720143,0.268505,0.062583,0.879909,0.014864,0.028541,0.967305,0.093210,0.910226,0.732266,0.374879,0.259366,0.760259,0.464642,0.227017,0.391735,0.455882,0.897406,0.711056,0.065550,0.007071,0.897406,0.896243,0.176509,0.655794,1.000000,0.665044,0.447907,0.402142,0.336904,0.245862,0.222980,0.217624,0.212269,0.203992,0.241480,0.368062,0.428919,0.349075,0.341772,0.264849,0.219085,0.188214,0.205940,0.189387,0.208861,0.116422,0.081896,0.072745,0.091997,0.084067,0.040623,0.022045,0.000000,0.000000,0.000000,0.374181,0.231817,0.182920,0.852522,0.035081,0.001768,0.440256,0.455144,0.948551,0.953413,0.973491,BASLANGIC
0.393321,0.180378,0.978685,0.880143,0.859126,0.794385,0.926071,0.081785,0.968283,0.192293,0.195341,0.629438,0.380557,0.004351,0.152998,0.083892,0.944559,0.269097,0.198819,0.762752,0.401615,0.153190,0.198819,0.154741,0.625825,1.000000,0.000068,0.000479,0.000068,0.000137,0.000000,0.000000,0.000000,0.000137,0.000000,0.000068,0.000068,0.000000,0.000068,0.000000,0.000205,0.000000,0.000000,0.000139,0.000000,0.000274,0.000000,0.000000,0.000000,0.000000,0.000318,0.000000,0.000147,0.000239,0.000000,0.000366,0.147217,0.006541,0.030743,0.001047,0.028740,0.121613,0.011388,0.162927,0.623032,0.981085,0.744738,0.941372,BASLANGIC
0.118397,0.514237,0.434454,0.174063,0.878240,0.057217,0.035282,0.963719,0.113318,0.909841,0.524435,0.317948,0.160232,0.610124,0.190005,0.154180,0.347295,0.299656,0.908517,0.695338,0.070347,0.008150,0.908517,0.899483,0.159994,0.033461,0.536807,1.000000,0.414914,0.274140,0.170889,0.123088,0.119264,0.130975,0.119503,0.102533,0.111377,0.096080,0.092973,0.111855,0.116874,0.065488,0.059751,0.049585,0.044933,0.026291,0.044933,0.029008,0.017986,0.011620,0.010365,0.006586,0.001023,0.001665,0.002267,0.000000,0.001468,0.155978,0.131242,0.051750,0.534052,0.066857,0.004500,0.314649,0.364390,0.935436,0.972387,0.962638,BASLANGIC
0.445625,0.221658,0.969731,0.841556,0.876468,0.733160,0.909826,0.095943,0.959666,0.215241,0.228920,0.668554,0.431552,0.010391,0.208893,0.103035,0.854960,0.435938,0.188101,0.765741,0.426863,0.171044,0.188101,0.198128,0.650615,1.000000,0.000215,0.000000,0.000072,0.000000,0.000000,0.000000,0.000286,0.000215,0.000000,0.000143,0.000000,0.000072,0.000072,0.000000,0.000072,0.000000,0.000143,0.001087,0.000072,0.000000,0.000000,0.000172,0.000079,0.000255,0.000111,0.003551,0.000000,0.001995,0.000000,0.000000,0.205697,0.009272,0.034894,0.002045,0.035777,0.099603,0.007120,0.220731,0.708391,0.979882,0.779634,0.951183,BASLANGIC
0.119252,0.526323,0.415733,0.135987,0.951258,0.040542,0.055057,0.936880,0.147015,0.961369,0.532217,0.293799,0.148337,0.638037,0.642673,0.238458,0.491083,0.455882,0.897533,0.710879,0.067922,0.004524,0.897533,0.907350,0.183879,0.000000,0.011932,0.120170,1.000000,0.546307,0.257386,0.168466,0.147727,0.124432,0.086080,0.049432,0.042330,0.038068,0.049432,0.050852,0.054545,0.074432,0.085511,0.069577,0.105966,0.200000,0.353125,0.349576,0.188009,0.186301,0.129806,0.131508,0.098464,0.214725,0.191354,0.191296,0.076779,0.196006,0.098678,0.059996,0.685811,0.032555,0.000975,0.599010,0.571071,0.933116,0.993936,0.983441,BASLANGIC
0.156877,0.074379,0.990584,0.980168,0.643937,0.964365,0.973825,0.033371,0.987457,0.128763,0.076030,0.392684,0.145957,0.002462,0.020333,0.033710,0.777458,0.504557,0.097094,0.495413,0.540237,0.264267,0.097094,0.069472,0.382847,1.000000,0.000248,0.000062,0.000000,0.000000,0.000062,0.000000,0.000000,0.000000,0.000186,0.000000,0.000000,0.000000,0.000062,0.000000,0.000000,0.000000,0.000000,0.000000,0.000310,0.000000,0.000000,0.000075,0.000000,0.000000,0.000000,0.000114,0.000133,0.000000,0.000589,0.000000,0.018672,0.000882,0.027799,0.000017,0.007858,0.343129,0.110001,0.023484,0.247319,0.953124,0.837533,0.878784,BASLANGIC
