@RELATION WAVELET_ALL_BANDS_COMBINED

@ATTRIBUTE LL_glcm_contrast NUMERIC
@ATTRIBUTE LL_glcm_dissimilarity NUMERIC
@ATTRIBUTE LL_glcm_homogeneity NUMERIC
@ATTRIBUTE LL_glcm_energy NUMERIC
@ATTRIBUTE LL_glcm_correlation NUMERIC
@ATTRIBUTE LL_glcm_ASM NUMERIC
@ATTRIBUTE LH_glcm_contrast NUMERIC
@ATTRIBUTE LH_glcm_dissimilarity NUMERIC
@ATTRIBUTE LH_glcm_homogeneity NUMERIC
@ATTRIBUTE LH_glcm_energy NUMERIC
@ATTRIBUTE LH_glcm_correlation NUMERIC
@ATTRIBUTE LH_glcm_ASM NUMERIC
@ATTRIBUTE HL_glcm_contrast NUMERIC
@ATTRIBUTE HL_glcm_dissimilarity NUMERIC
@ATTRIBUTE HL_glcm_homogeneity NUMERIC
@ATTRIBUTE HL_glcm_energy NUMERIC
@ATTRIBUTE HL_glcm_correlation NUMERIC
@ATTRIBUTE HL_glcm_ASM NUMERIC
@ATTRIBUTE HH_glcm_contrast NUMERIC
@ATTRIBUTE HH_glcm_dissimilarity NUMERIC
@ATTRIBUTE HH_glcm_homogeneity NUMERIC
@ATTRIBUTE HH_glcm_energy NUMERIC
@ATTRIBUTE HH_glcm_correlation NUMERIC
@ATTRIBUTE HH_glcm_ASM NUMERIC
@ATTRIBUTE class {BASLANGIC,NORMAL,TUMORLU}

@DATA
0.390384,0.136785,0.945424,0.912470,0.762232,0.842386,0.088664,0.060103,0.962361,0.964072,0.286906,0.939319,0.078753,0.050513,0.967153,0.965906,0.215608,0.940602,0.147045,0.062549,0.976349,0.979743,0.101075,0.965701,TUMORLU
0.207534,0.397367,0.409743,0.107756,0.947921,0.023388,0.516423,0.536752,0.325115,0.171121,0.151986,0.069808,0.281888,0.487755,0.293493,0.147272,0.303452,0.050801,0.451690,0.579422,0.254945,0.138335,0.044642,0.053982,TUMORLU
0.318996,0.110534,0.954948,0.927470,0.770149,0.868441,0.078085,0.052652,0.967132,0.969421,0.300228,0.948237,0.069156,0.043735,0.971931,0.971556,0.222447,0.950325,0.104742,0.047145,0.980036,0.982855,0.077649,0.970932,TUMORLU
0.182581,0.387186,0.403102,0.095252,0.952754,0.019631,0.407598,0.541150,0.306857,0.175392,0.246450,0.072073,0.242859,0.457487,0.315902,0.161294,0.297123,0.057367,0.349853,0.535510,0.265331,0.140757,0.061775,0.055187,TUMORLU
0.362329,0.122509,0.951313,0.919726,0.775732,0.854939,0.082758,0.059935,0.959113,0.961399,0.289485,0.934884,0.050144,0.041767,0.965928,0.964609,0.183247,0.938381,0.146263,0.064763,0.974277,0.978888,0.084904,0.964266,TUMORLU
0.216408,0.414709,0.390280,0.097990,0.950415,0.020418,0.447999,0.487991,0.367474,0.195459,0.111977,0.083159,0.227077,0.444369,0.318158,0.162072,0.306085,0.057725,0.103805,0.271243,0.497042,0.312724,0.042302,0.160637,TUMORLU
0.301045,0.108528,0.952938,0.922652,0.802899,0.860029,0.078230,0.054470,0.964373,0.967450,0.311004,0.944944,0.049857,0.038377,0.970448,0.970414,0.219494,0.948353,0.107985,0.053173,0.976159,0.979881,0.060749,0.965932,TUMORLU
0.601530,0.749243,0.152155,0.016776,0.679001,0.002315,0.904604,0.875465,0.118703,0.065424,0.201078,0.021795,0.234573,0.413386,0.366418,0.194583,0.195652,0.074157,0.275637,0.431233,0.364829,0.219340,0.041607,0.098183,TUMORLU
0.244072,0.079592,0.970575,0.952636,0.728414,0.913043,0.047870,0.031349,0.980053,0.980835,0.247303,0.967399,0.077267,0.037989,0.979149,0.979727,0.234368,0.964468,0.065440,0.029483,0.986921,0.988096,0.120827,0.979774,TUMORLU
0.487516,0.683719,0.166654,0.028047,0.604648,0.004147,0.582205,0.708267,0.183676,0.117908,0.188499,0.043733,0.219187,0.419377,0.354622,0.191328,0.172303,0.072436,0.235614,0.411826,0.373403,0.224625,0.042577,0.101382,TUMORLU
0.383830,0.146716,0.933493,0.903696,0.772669,0.827329,0.100951,0.070179,0.954613,0.958507,0.304178,0.930086,0.087810,0.059488,0.955975,0.955894,0.226600,0.923507,0.131950,0.067053,0.967772,0.972087,0.079786,0.952888,TUMORLU
0.472234,0.662902,0.183986,0.027720,0.682036,0.004098,0.842880,0.887210,0.080273,0.047472,0.241593,0.015161,0.155683,0.326649,0.444008,0.251179,0.133462,0.106659,0.312866,0.484190,0.302253,0.166452,0.046310,0.068275,TUMORLU
0.232158,0.086269,0.964386,0.952726,0.726871,0.913205,0.065081,0.041874,0.974604,0.976745,0.327681,0.960510,0.064246,0.037523,0.976281,0.975284,0.211099,0.956761,0.076488,0.036442,0.982750,0.984767,0.057810,0.974154,TUMORLU
0.428918,0.638450,0.194926,0.029961,0.701130,0.004482,0.652725,0.778059,0.133086,0.075609,0.222917,0.025707,0.321235,0.530538,0.258072,0.132316,0.179134,0.044095,0.357229,0.519462,0.290650,0.171766,0.054460,0.071113,TUMORLU
0.498793,0.174892,0.927659,0.879424,0.792443,0.786382,0.163728,0.098167,0.949285,0.955752,0.279600,0.925542,0.099800,0.066841,0.950654,0.950431,0.216725,0.914240,0.155957,0.071561,0.968596,0.973365,0.039206,0.955025,TUMORLU
0.244356,0.439674,0.367389,0.093168,0.840981,0.019217,0.216116,0.388852,0.447277,0.335480,0.244595,0.176870,0.063310,0.167875,0.684277,0.500037,0.196810,0.307931,0.096674,0.249278,0.532506,0.339900,0.067896,0.181136,TUMORLU
0.586109,0.217621,0.907984,0.795761,0.862847,0.653149,0.203289,0.124795,0.932471,0.938313,0.320716,0.896964,0.072801,0.060403,0.947911,0.944985,0.230551,0.905041,0.169413,0.083383,0.959992,0.965007,0.073716,0.941116,TUMORLU
0.303526,0.519209,0.275282,0.045251,0.750659,0.007491,0.235748,0.443240,0.355901,0.215750,0.264445,0.095346,0.071866,0.181986,0.665976,0.515700,0.180317,0.323802,0.078004,0.229385,0.554559,0.372081,0.084496,0.206769,TUMORLU
0.724943,0.262921,0.891615,0.707357,0.872384,0.525726,0.196595,0.135647,0.919367,0.926788,0.314050,0.878321,0.088858,0.075181,0.937099,0.934277,0.243263,0.887099,0.248696,0.110809,0.953252,0.959986,0.078786,0.932807,TUMORLU
0.171345,0.369098,0.414149,0.092449,0.899965,0.018816,0.321533,0.512079,0.275547,0.136795,0.356533,0.052340,0.146499,0.331806,0.435070,0.234330,0.247730,0.096502,0.105225,0.289974,0.465505,0.281013,0.067858,0.138043,TUMORLU
0.725279,0.276724,0.879091,0.740225,0.833002,0.571502,0.218846,0.148430,0.907872,0.915429,0.326167,0.860139,0.125611,0.096656,0.923321,0.921516,0.224002,0.865965,0.301635,0.135160,0.945839,0.955387,0.096953,0.925228,TUMORLU
0.277654,0.483164,0.319349,0.054799,0.903713,0.009365,0.244132,0.428334,0.394245,0.275158,0.290424,0.132798,0.224157,0.433888,0.338801,0.181495,0.240679,0.067355,0.316795,0.507863,0.277468,0.147011,0.058239,0.058270,TUMORLU
0.358953,0.134735,0.941945,0.891485,0.830129,0.806598,0.119612,0.067152,0.965889,0.968717,0.313298,0.947063,0.079323,0.048138,0.968290,0.967172,0.223846,0.942780,0.099156,0.044487,0.982110,0.985339,0.094463,0.975118,TUMORLU
0.214863,0.396444,0.430634,0.123928,0.915391,0.028672,0.265055,0.427942,0.418595,0.297270,0.348469,0.148047,0.348210,0.517761,0.306190,0.161987,0.360238,0.057711,0.349238,0.506582,0.308675,0.167633,0.060871,0.068891,TUMORLU
0.400915,0.145551,0.936157,0.891560,0.803801,0.806725,0.122253,0.078613,0.953877,0.957381,0.322634,0.928225,0.062170,0.051078,0.959020,0.958871,0.220153,0.928571,0.146568,0.064150,0.974180,0.977689,0.081952,0.962254,TUMORLU
0.231878,0.441730,0.359950,0.069199,0.916708,0.012668,0.431125,0.598224,0.233566,0.111231,0.289108,0.040570,0.648046,0.738793,0.164191,0.080545,0.295949,0.023663,0.297415,0.475288,0.308806,0.157026,0.058883,0.063368,TUMORLU
0.594046,0.221393,0.900298,0.773251,0.863987,0.619404,0.155368,0.106428,0.931381,0.936168,0.293747,0.893470,0.119942,0.087118,0.935622,0.935069,0.247410,0.888433,0.256987,0.115943,0.952025,0.959416,0.092637,0.931869,TUMORLU
0.265973,0.493679,0.297248,0.044917,0.887934,0.007268,0.394351,0.557578,0.276989,0.163597,0.257882,0.065981,0.361696,0.554498,0.249253,0.121441,0.227292,0.039484,0.495761,0.631423,0.211896,0.110931,0.061819,0.041160,TUMORLU
0.641479,0.226703,0.906622,0.769374,0.869345,0.613679,0.137212,0.093405,0.942214,0.946638,0.309249,0.910550,0.125713,0.080079,0.947091,0.946460,0.217479,0.907536,0.176832,0.080518,0.966400,0.971812,0.096881,0.952430,TUMORLU
0.315211,0.456313,0.422857,0.163720,0.866677,0.043548,0.377479,0.500166,0.370335,0.214313,0.291297,0.093952,0.402007,0.524845,0.344988,0.203978,0.254157,0.079277,0.341512,0.461919,0.385462,0.244868,0.083308,0.114029,TUMORLU
0.717672,0.253994,0.895594,0.759447,0.846208,0.599139,0.134752,0.094815,0.934294,0.935599,0.299587,0.892551,0.205357,0.116437,0.933640,0.934039,0.162557,0.886720,0.189928,0.089734,0.959751,0.964519,0.100282,0.940306,TUMORLU
0.220724,0.402316,0.413375,0.077480,0.908331,0.014733,0.233623,0.389230,0.450136,0.324242,0.261019,0.167753,0.134357,0.297730,0.510834,0.328457,0.310667,0.159021,0.338998,0.520813,0.261379,0.122652,0.068216,0.046503,TUMORLU
0.540741,0.208626,0.906403,0.802650,0.846478,0.663653,0.147586,0.103824,0.932810,0.935788,0.302312,0.892857,0.132396,0.085849,0.940857,0.939649,0.214672,0.896093,0.232252,0.100517,0.960509,0.966428,0.103253,0.943471,TUMORLU
0.194679,0.387572,0.415215,0.080870,0.939748,0.015621,0.345204,0.471034,0.380610,0.247162,0.217050,0.114186,0.107213,0.266727,0.527916,0.305336,0.274674,0.142419,0.208821,0.393952,0.374967,0.210171,0.051146,0.092704,TUMORLU
0.886396,0.329316,0.854953,0.642559,0.853454,0.441032,0.218607,0.150085,0.904093,0.909970,0.318486,0.851464,0.176975,0.116852,0.918820,0.916344,0.203335,0.857477,0.304987,0.135560,0.943105,0.950006,0.122679,0.916405,TUMORLU
0.198494,0.410567,0.378785,0.055705,0.938914,0.009517,0.514015,0.580308,0.293066,0.182590,0.210803,0.075924,0.335006,0.530878,0.268153,0.132430,0.261536,0.044183,0.296176,0.486980,0.293777,0.151953,0.067527,0.060761,TUMORLU
0.651311,0.251723,0.885275,0.742050,0.857726,0.574093,0.162483,0.118978,0.918195,0.920882,0.333863,0.868828,0.146770,0.101913,0.929908,0.930170,0.202924,0.880269,0.280327,0.125613,0.947251,0.955456,0.082092,0.925343,TUMORLU
0.179349,0.373250,0.435037,0.090563,0.947500,0.018252,0.384885,0.488799,0.375586,0.215914,0.196131,0.094987,0.349746,0.527030,0.295186,0.149263,0.381560,0.051731,0.546202,0.641961,0.220207,0.109208,0.051886,0.040368,TUMORLU
0.873275,0.321833,0.872584,0.666290,0.860765,0.471201,0.182734,0.133771,0.905837,0.909534,0.307222,0.850763,0.221194,0.137306,0.913072,0.913816,0.206061,0.853359,0.296320,0.136029,0.942120,0.951493,0.096537,0.918837,TUMORLU
0.314323,0.510630,0.299302,0.036945,0.858447,0.005718,0.316150,0.505768,0.308612,0.170213,0.272097,0.069268,0.318785,0.506530,0.294526,0.146286,0.306172,0.050363,0.314880,0.495029,0.287197,0.146708,0.066908,0.058129,TUMORLU
0.288576,0.103579,0.956156,0.928716,0.788263,0.870623,0.077384,0.048650,0.970434,0.972590,0.304686,0.953539,0.072551,0.043876,0.971798,0.972234,0.217080,0.951494,0.097054,0.042880,0.982581,0.985480,0.069845,0.975355,TUMORLU
0.295564,0.494937,0.328031,0.055843,0.890913,0.009570,0.468701,0.584538,0.310424,0.227430,0.256088,0.101882,0.518909,0.669349,0.193746,0.099741,0.241316,0.030759,0.661541,0.735275,0.159481,0.070455,0.063121,0.024113,TUMORLU
0.232025,0.082841,0.963608,0.951594,0.703812,0.911174,0.060066,0.041309,0.972775,0.972737,0.285251,0.953784,0.054689,0.035065,0.976400,0.975680,0.214519,0.957448,0.089779,0.040180,0.983219,0.986047,0.159755,0.976313,TUMORLU
0.296206,0.501795,0.318043,0.052180,0.882306,0.008769,0.455821,0.601614,0.271495,0.180659,0.279688,0.074910,0.355700,0.552889,0.259021,0.145530,0.234321,0.049985,0.623535,0.727187,0.145314,0.060532,0.066417,0.020283,TUMORLU
0.247695,0.086489,0.964182,0.945845,0.747876,0.900897,0.060981,0.041538,0.975312,0.977033,0.327957,0.960995,0.035818,0.028994,0.976852,0.975479,0.219269,0.957099,0.100244,0.042625,0.983408,0.985906,0.123450,0.976075,TUMORLU
0.181311,0.364481,0.445979,0.116773,0.932240,0.026268,0.352218,0.497604,0.352307,0.231306,0.324806,0.104232,0.225103,0.384677,0.410512,0.213903,0.286137,0.084747,0.177193,0.333940,0.449351,0.273071,0.045605,0.132610,TUMORLU
0.663989,0.226290,0.913313,0.788604,0.852831,0.642324,0.108184,0.089483,0.931827,0.933681,0.307099,0.889446,0.134985,0.089227,0.940253,0.939911,0.222189,0.896529,0.252700,0.109541,0.956232,0.963304,0.048737,0.938293,TUMORLU
0.167345,0.335488,0.493216,0.134709,0.928447,0.032399,0.327807,0.443624,0.419526,0.271166,0.230856,0.129870,0.231132,0.388295,0.430236,0.250461,0.353290,0.106247,0.331516,0.469695,0.359771,0.225049,0.060807,0.101635,TUMORLU
0.789966,0.287113,0.876670,0.699623,0.861913,0.515224,0.153724,0.115911,0.918200,0.920851,0.322273,0.868775,0.179920,0.114085,0.925657,0.925833,0.216146,0.873095,0.285018,0.127436,0.947664,0.955245,0.119366,0.924995,TUMORLU
0.184271,0.366806,0.456159,0.168183,0.951409,0.045383,0.162256,0.364548,0.403800,0.224857,0.296513,0.100161,0.196831,0.386517,0.398303,0.215305,0.330589,0.085555,0.140880,0.320052,0.446206,0.268958,0.063105,0.129826,TUMORLU
0.977291,0.355379,0.847558,0.611443,0.860972,0.402974,0.190697,0.149608,0.892230,0.892411,0.317874,0.823823,0.353633,0.176098,0.895678,0.890704,0.105000,0.815934,0.456061,0.185747,0.934494,0.945095,0.124602,0.908383,TUMORLU
0.226310,0.417852,0.399582,0.086941,0.911928,0.017246,0.300958,0.465345,0.369424,0.242470,0.269420,0.111241,0.392663,0.573428,0.248516,0.112544,0.314076,0.035813,0.413717,0.577438,0.236648,0.112841,0.070727,0.041996,TUMORLU
0.616644,0.230299,0.902532,0.797259,0.828041,0.655428,0.119072,0.098235,0.926627,0.928485,0.309954,0.881041,0.160194,0.104961,0.930689,0.931084,0.222672,0.881803,0.289093,0.120860,0.954057,0.961123,0.062579,0.934684,TUMORLU
0.241643,0.449379,0.352115,0.049401,0.906198,0.008164,0.405250,0.574993,0.257655,0.143930,0.283789,0.055950,0.286788,0.473203,0.332124,0.169359,0.299339,0.061308,0.475601,0.628080,0.207329,0.101252,0.061324,0.036857,TUMORLU
0.848685,0.312491,0.869282,0.727010,0.831582,0.552868,0.197358,0.141848,0.906530,0.910439,0.285947,0.852188,0.201129,0.131219,0.911121,0.910537,0.228153,0.847985,0.327983,0.145776,0.939791,0.947524,0.083316,0.912343,TUMORLU
0.325016,0.554925,0.239088,0.026191,0.839159,0.003898,0.690621,0.798351,0.121754,0.059536,0.265343,0.019814,0.366501,0.576678,0.212443,0.107170,0.230769,0.033642,0.139414,0.328518,0.425113,0.247965,0.040773,0.116017,TUMORLU
0.257367,0.100040,0.953653,0.936690,0.734290,0.884653,0.058349,0.045732,0.966357,0.967872,0.271745,0.945648,0.072438,0.044989,0.970640,0.971027,0.219600,0.949411,0.102106,0.048884,0.977730,0.980656,0.071617,0.967235,TUMORLU
0.273505,0.488979,0.306497,0.046699,0.903209,0.007615,0.462110,0.588229,0.251480,0.120844,0.251739,0.044836,0.559296,0.723968,0.141595,0.065966,0.277312,0.018640,0.392156,0.557001,0.249968,0.130874,0.054649,0.050387,TUMORLU
0.537083,0.192881,0.918883,0.790790,0.873190,0.645614,0.133066,0.091278,0.939661,0.940857,0.321078,0.901102,0.205284,0.099938,0.942840,0.943747,0.067542,0.902962,0.209583,0.092961,0.962717,0.968624,0.092824,0.947121,TUMORLU
0.165360,0.289796,0.563276,0.231726,0.880310,0.075497,0.318654,0.347571,0.572270,0.456521,0.161261,0.279319,0.241272,0.390284,0.439505,0.289464,0.318797,0.131465,0.217382,0.331783,0.527880,0.419435,0.059306,0.247136,TUMORLU
0.433442,0.157345,0.932743,0.865072,0.832728,0.762651,0.130472,0.082623,0.953734,0.958378,0.317946,0.929877,0.066135,0.054884,0.954704,0.953007,0.196542,0.918606,0.180139,0.076873,0.970650,0.975704,0.071721,0.958931,TUMORLU
0.134680,0.260361,0.585513,0.264697,0.900173,0.093901,0.153879,0.285031,0.555748,0.403490,0.318987,0.231567,0.275061,0.413820,0.423184,0.263858,0.366981,0.114624,0.192279,0.320070,0.525452,0.408324,0.100340,0.237374,TUMORLU
0.591231,0.215995,0.909847,0.753575,0.881348,0.590627,0.212740,0.110224,0.938225,0.941904,0.177878,0.902801,0.133385,0.083469,0.944987,0.945166,0.201445,0.905362,0.196843,0.090143,0.962084,0.968194,0.046335,0.946405,TUMORLU
0.414929,0.629686,0.191241,0.016246,0.800657,0.002185,0.513072,0.676783,0.157321,0.077188,0.266024,0.026244,0.261995,0.486803,0.279332,0.133413,0.286666,0.044608,0.136552,0.323271,0.419710,0.235770,0.060049,0.108266,TUMORLU
0.246989,0.091436,0.961244,0.944653,0.758203,0.898775,0.050783,0.037267,0.974219,0.974217,0.298943,0.956267,0.080419,0.044509,0.974825,0.975540,0.240935,0.957208,0.090965,0.039376,0.984566,0.986968,0.123035,0.977867,TUMORLU
0.246910,0.461068,0.342120,0.082601,0.928527,0.016138,0.341409,0.508468,0.344268,0.243351,0.271124,0.111960,0.339499,0.517491,0.291205,0.155054,0.225923,0.054390,0.199506,0.389919,0.382275,0.226961,0.056589,0.102815,TUMORLU
0.516070,0.182973,0.921816,0.835772,0.851580,0.715329,0.108415,0.083804,0.942265,0.944522,0.333114,0.907082,0.106007,0.077028,0.943803,0.941743,0.236916,0.899592,0.233982,0.099209,0.962249,0.968559,0.092984,0.947012,TUMORLU
0.237972,0.449582,0.344557,0.076932,0.933544,0.014644,0.363450,0.565661,0.250542,0.125552,0.293935,0.047096,0.058638,0.174475,0.649480,0.415595,0.137034,0.229040,0.109331,0.290013,0.473118,0.287475,0.050976,0.142532,TUMORLU
0.545101,0.186679,0.921774,0.850162,0.824953,0.738383,0.105817,0.081470,0.942913,0.944575,0.320249,0.907170,0.094296,0.065367,0.955292,0.955525,0.218791,0.922874,0.215357,0.091279,0.967068,0.972665,0.120761,0.953852,TUMORLU
0.275999,0.465887,0.355260,0.086012,0.921498,0.017067,0.465238,0.613442,0.252268,0.152869,0.312732,0.060316,0.082312,0.192824,0.643848,0.459128,0.153481,0.268393,0.082595,0.236613,0.536425,0.336646,0.063940,0.178628,TUMORLU
0.434677,0.153856,0.934811,0.877539,0.821390,0.783239,0.103733,0.074462,0.950638,0.953667,0.305630,0.922096,0.072051,0.055874,0.956845,0.956783,0.205571,0.925013,0.157519,0.074131,0.967030,0.971518,0.078550,0.951940,TUMORLU
0.252517,0.466965,0.334980,0.072858,0.921472,0.013615,0.381585,0.519589,0.304123,0.157344,0.183981,0.062609,0.376040,0.569392,0.251270,0.130743,0.278706,0.043426,0.556505,0.681606,0.176874,0.080326,0.060035,0.028047,TUMORLU
0.466497,0.172412,0.924746,0.843482,0.836359,0.727636,0.095108,0.074431,0.946332,0.946705,0.316749,0.910648,0.125534,0.079339,0.947332,0.945382,0.210393,0.905711,0.213711,0.091116,0.964344,0.969194,0.125766,0.948069,TUMORLU
0.171751,0.325935,0.516059,0.179596,0.934342,0.050317,0.422200,0.506050,0.358590,0.203021,0.257513,0.087300,0.074053,0.215983,0.593219,0.374228,0.274212,0.194371,0.218397,0.378641,0.414540,0.249291,0.072214,0.116863,TUMORLU
0.880676,0.312007,0.873462,0.692278,0.850541,0.505363,0.206427,0.132483,0.918267,0.921871,0.327480,0.870423,0.180424,0.108194,0.928538,0.926233,0.209123,0.873758,0.226740,0.106534,0.950437,0.956443,0.104259,0.926969,TUMORLU
0.265500,0.471451,0.328799,0.039047,0.922954,0.006104,0.411634,0.581129,0.261691,0.151308,0.305622,0.059549,0.095930,0.269477,0.510437,0.306002,0.237359,0.142841,0.145468,0.332294,0.425900,0.248360,0.061311,0.116267,TUMORLU
0.231396,0.076716,0.969582,0.954347,0.729471,0.916116,0.040131,0.031252,0.976982,0.977175,0.297948,0.961235,0.040866,0.028594,0.979245,0.978586,0.192259,0.962485,0.077747,0.035662,0.985381,0.987392,0.158679,0.978584,TUMORLU
0.336157,0.558559,0.243095,0.022364,0.894041,0.003135,0.453967,0.651193,0.178430,0.082134,0.316026,0.028124,0.142682,0.327140,0.453920,0.270893,0.321476,0.119226,0.197944,0.395422,0.358544,0.191608,0.060298,0.082000,TUMORLU
0.552829,0.219697,0.899513,0.782875,0.857744,0.633721,0.159554,0.108203,0.931349,0.932853,0.316211,0.888110,0.163010,0.099491,0.939770,0.940120,0.236346,0.896889,0.262638,0.107002,0.961698,0.966869,0.087619,0.944204,TUMORLU
0.350357,0.562802,0.236844,0.015744,0.865094,0.002111,0.547318,0.746219,0.101493,0.049838,0.275979,0.015904,0.235889,0.448163,0.315660,0.151748,0.272047,0.052870,0.294820,0.494837,0.266129,0.133513,0.057911,0.051649,TUMORLU
0.350091,0.124948,0.949904,0.917525,0.768105,0.851123,0.091785,0.062115,0.962105,0.963723,0.288580,0.938740,0.074001,0.049180,0.966148,0.965220,0.171616,0.939429,0.157610,0.063875,0.977149,0.980454,0.120110,0.966894,TUMORLU
0.254912,0.465194,0.339021,0.055579,0.878897,0.009515,0.442669,0.596200,0.259322,0.167795,0.267053,0.068152,0.293732,0.502124,0.283708,0.148104,0.289888,0.051166,0.306537,0.483873,0.306496,0.163983,0.056430,0.066979,TUMORLU
0.640905,0.250911,0.886379,0.752268,0.852626,0.588746,0.250293,0.149255,0.920388,0.926558,0.326691,0.877956,0.110477,0.079638,0.941123,0.938713,0.219558,0.894512,0.251259,0.107258,0.957227,0.963178,0.088715,0.938083,TUMORLU
0.189787,0.385799,0.413440,0.095970,0.937351,0.019824,0.414225,0.488962,0.394812,0.263749,0.198277,0.125171,0.356149,0.557044,0.246944,0.130733,0.281313,0.043409,0.407240,0.570103,0.234437,0.117897,0.050884,0.044311,TUMORLU
0.281520,0.099489,0.958869,0.932705,0.779170,0.877628,0.073267,0.047167,0.971146,0.972523,0.312494,0.953424,0.059826,0.036927,0.976465,0.976087,0.181620,0.958152,0.091444,0.041100,0.982187,0.983706,0.134155,0.972365,TUMORLU
0.250771,0.450849,0.355563,0.089888,0.912067,0.018080,0.502987,0.583535,0.318917,0.222366,0.163956,0.098845,0.432123,0.609033,0.217854,0.119883,0.216987,0.038832,0.533566,0.655676,0.194589,0.089621,0.065620,0.031882,TUMORLU
0.346312,0.131712,0.942302,0.906982,0.786183,0.832950,0.134008,0.080547,0.952206,0.955405,0.311395,0.924958,0.094621,0.061074,0.959545,0.959740,0.217009,0.930053,0.162008,0.071416,0.970806,0.974855,0.117863,0.957510,TUMORLU
0.167576,0.337197,0.481756,0.125569,0.936851,0.029232,0.209394,0.364309,0.468128,0.329667,0.256656,0.171837,0.304011,0.466876,0.355197,0.198319,0.307663,0.076207,0.248006,0.407524,0.394740,0.245041,0.063462,0.114136,TUMORLU
0.444325,0.167615,0.927484,0.880977,0.787786,0.788968,0.104786,0.074240,0.950251,0.952602,0.294727,0.920346,0.108707,0.068283,0.957933,0.959883,0.210740,0.930305,0.167735,0.074832,0.970525,0.975846,0.065855,0.959169,TUMORLU
0.241759,0.465211,0.331555,0.071182,0.909217,0.013156,0.287517,0.488036,0.319200,0.201750,0.300020,0.086768,0.554292,0.701333,0.165738,0.085771,0.282447,0.025534,0.710226,0.794894,0.101033,0.028215,0.080687,0.008801,TUMORLU
0.435233,0.161942,0.928977,0.877131,0.796308,0.782563,0.118055,0.078516,0.953545,0.957377,0.306685,0.928221,0.100607,0.065770,0.954602,0.952667,0.186834,0.918027,0.165147,0.071831,0.970853,0.975352,0.091683,0.958343,TUMORLU
0.443528,0.643221,0.209172,0.032668,0.839107,0.004915,0.571783,0.709666,0.178645,0.119763,0.247469,0.044436,0.537774,0.697016,0.164839,0.078991,0.232969,0.023108,0.346248,0.545775,0.245833,0.134648,0.061214,0.052195,TUMORLU
0.703542,0.272471,0.880744,0.741946,0.842727,0.573957,0.269593,0.153725,0.922233,0.929722,0.331514,0.883094,0.128537,0.073327,0.952812,0.953064,0.160438,0.918700,0.173476,0.078087,0.966888,0.971526,0.045149,0.951953,TUMORLU
0.531872,0.695981,0.186400,0.040127,0.797996,0.006303,0.461140,0.621094,0.225600,0.118665,0.212586,0.044085,0.372980,0.530399,0.288627,0.160411,0.147667,0.056918,0.378826,0.513203,0.309362,0.182159,0.049725,0.076760,TUMORLU
0.054179,0.018226,0.993409,0.994030,0.000000,0.988822,0.026126,0.014381,0.992181,0.992881,0.213363,0.987828,0.032742,0.014566,0.992407,0.993041,0.266781,0.987730,0.037101,0.014329,0.994297,0.994899,0.045859,0.991307,TUMORLU
0.375230,0.141016,0.941332,0.911217,0.752971,0.840229,0.149415,0.089780,0.953658,0.959486,0.307259,0.931712,0.107272,0.065643,0.957075,0.956910,0.198092,0.925231,0.169160,0.071398,0.972400,0.977051,0.057762,0.961186,TUMORLU
0.242026,0.464591,0.315424,0.033679,0.899673,0.005100,0.413334,0.609741,0.210961,0.105451,0.323281,0.038025,0.158909,0.361214,0.402330,0.223849,0.260055,0.090366,0.176242,0.373204,0.381308,0.216621,0.057386,0.096540,TUMORLU
0.350619,0.127492,0.946798,0.911108,0.784939,0.840039,0.109602,0.064503,0.965694,0.968648,0.282481,0.946946,0.062888,0.041099,0.971882,0.971696,0.135302,0.950566,0.092886,0.044607,0.980673,0.983350,0.125317,0.971766,TUMORLU
0.360852,0.594307,0.212874,0.023409,0.796154,0.003384,0.419767,0.632821,0.189890,0.093761,0.266745,0.033145,0.112647,0.296554,0.465421,0.262306,0.215602,0.113606,0.409868,0.597124,0.195030,0.083289,0.039947,0.029273,TUMORLU
0.290293,0.104023,0.956056,0.928880,0.761461,0.870911,0.061503,0.047126,0.967838,0.968383,0.283356,0.946502,0.053305,0.038951,0.972473,0.971915,0.209554,0.950941,0.137304,0.057643,0.977656,0.980944,0.097874,0.967718,TUMORLU
0.307901,0.522476,0.287766,0.068329,0.786555,0.012471,0.277910,0.486465,0.309608,0.165778,0.264576,0.067000,0.618100,0.739390,0.146925,0.070807,0.294309,0.020292,0.425278,0.576985,0.239097,0.125711,0.052640,0.047944,TUMORLU
0.616756,0.215014,0.911959,0.774220,0.863145,0.620831,0.135490,0.094371,0.940592,0.945062,0.307278,0.907977,0.201701,0.094663,0.941986,0.939426,0.000000,0.895703,0.223072,0.098160,0.959644,0.965785,0.057804,0.942406,TUMORLU
0.334216,0.548570,0.256843,0.047060,0.781536,0.007707,0.258373,0.445792,0.341407,0.188369,0.289622,0.079165,0.329305,0.523943,0.276609,0.137205,0.285844,0.046306,0.448277,0.613277,0.198548,0.093635,0.058560,0.033576,TUMORLU
0.469856,0.173614,0.925742,0.838159,0.861172,0.719128,0.139381,0.088161,0.950275,0.955488,0.324900,0.925102,0.095721,0.062862,0.955719,0.953892,0.204803,0.920105,0.161034,0.071677,0.971261,0.975990,0.095836,0.959410,TUMORLU
